TBLID,GEOID,NAME,ORDER,TITLE,ESTIMATE,MOE,CME,SE,Var_Rep1,Var_Rep2,Var_Rep3,Var_Rep4,Var_Rep5,Var_Rep6,Var_Rep7,Var_Rep8,Var_Rep9,Var_Rep10,Var_Rep11,Var_Rep12,Var_Rep13,Var_Rep14,Var_Rep15,Var_Rep16,Var_Rep17,Var_Rep18,Var_Rep19,Var_Rep20,Var_Rep21,Var_Rep22,Var_Rep23,Var_Rep24,Var_Rep25,Var_Rep26,Var_Rep27,Var_Rep28,Var_Rep29,Var_Rep30,Var_Rep31,Var_Rep32,Var_Rep33,Var_Rep34,Var_Rep35,Var_Rep36,Var_Rep37,Var_Rep38,Var_Rep39,Var_Rep40,Var_Rep41,Var_Rep42,Var_Rep43,Var_Rep44,Var_Rep45,Var_Rep46,Var_Rep47,Var_Rep48,Var_Rep49,Var_Rep50,Var_Rep51,Var_Rep52,Var_Rep53,Var_Rep54,Var_Rep55,Var_Rep56,Var_Rep57,Var_Rep58,Var_Rep59,Var_Rep60,Var_Rep61,Var_Rep62,Var_Rep63,Var_Rep64,Var_Rep65,Var_Rep66,Var_Rep67,Var_Rep68,Var_Rep69,Var_Rep70,Var_Rep71,Var_Rep72,Var_Rep73,Var_Rep74,Var_Rep75,Var_Rep76,Var_Rep77,Var_Rep78,Var_Rep79,Var_Rep80
B25008,99000000001,Synthetic Census Tract 99000000001,1.0,Total:,5135.444846298118,556.4085507626372,+/-540,337.9666752780463,5225.08844614321,5302.36741152691,5232.301149579022,5151.931025579975,5187.994542759035,5187.994542759035,5193.1464737846145,4998.403481017691,5219.93651511763,5167.386818656714,5344.613245936665,4836.63284681448,4782.022377943333,4810.87319168658,5072.591287786043,5302.36741152691,5082.895149837203,4914.942198403295,5227.149218553442,5363.160197628753,5054.044336093955,4875.787522608888,4807.782033071232,5039.618929222331,5144.718322144163,5296.185094296214,5056.105108504187,5347.704404552013,5204.48072204089,5053.013949888839,5074.652060196275,5162.234887631134,5559.9639628059085,5306.4889563473735,5217.875742707398,5102.472487734407,4958.218419018167,5014.889660299547,5344.613245936665,5000.464253427923,5152.961411785091,5183.87299793857,5451.7734112687285,5622.817521317984,5172.538749682294,5151.931025579975,5169.447591066946,5079.803991221855,5231.270763373906,5274.546983988777,4921.124515633992,5109.685191170219,4902.5775639419035,5240.54423921995,5285.881232245054,5081.864763632087,5037.558156812099,4965.43112245398,5037.558156812099,5259.091190912038,5078.773605016739,4995.312322402343,5229.209990963674,5107.624418759987,5104.533260144639,4896.395246711208,4865.4836605577275,4997.373094812575,4788.2046951740285,5002.525025838155,5267.3342805529655,5118.958667016263,5298.245866706446,5364.190583833869,5309.580114962721,5191.085701374383,5165.326046246482,5277.638142604126,5274.546983988777,5291.033163270634
B25008,99000000001,Synthetic Census Tract 99000000001,2.0,Owner occupied,4807.782033071232,601.745543787741,+/-584,365.78710281617816,4827.359370968436,5089.077467067898,4981.917301735835,4830.450529583784,4912.881425993063,4843.845550250292,4805.721260661,4673.831826406153,4999.433867222807,4832.511301994016,4956.157646607935,4433.751840614126,4358.533647640658,4564.610888663858,4795.41739860984,4903.607950147019,4733.59422630288,4606.8567230736135,4889.182543275396,5114.837122195799,4660.436805739645,4512.061192202941,4482.179992254578,4767.596971071708,4795.41739860984,4938.6410811209635,4704.743412559633,4966.461508659096,4834.572074404248,4761.414653841012,4750.080405584737,4897.425632916324,5240.54423921995,5065.378584350231,4933.489150095384,4746.989246969389,4559.458957638278,4741.837315943809,4917.002970813528,4700.621867739169,4929.36760527492,4825.298598558204,5066.408970555347,5291.033163270634,4940.701853531195,4927.306832864688,4886.091384660048,4753.1715642000845,4972.6438258897915,4847.967095070756,4592.431316201989,4729.472681482416,4530.60814389503,4774.80967450752,4896.395246711208,4816.02512271216,4772.748902097288,4558.428571433162,4776.870446917752,4965.43112245398,4893.30408809586,4498.6661715364335,4791.295853789376,4785.113536558681,4766.566584866592,4560.489343843394,4594.492088612221,4628.494833381049,4404.901026870878,4632.616378201513,5058.165880914419,4820.146667532624,5053.013949888839,4949.975329377239,4880.939453634468,4970.58305347956,4949.975329377239,4864.4532743526115,4875.787522608888,4934.5195363005
B25008,99000000001,Synthetic Census Tract 99000000001,3.0,Renter occupied,327.6628132268864,226.6849651255189,+/-220,137.04136528042733,397.72907517477404,213.28994445901094,250.38384784318674,321.4804959961904,275.11311676597063,344.1489925087423,387.42521312361407,324.5716546115384,220.5026478948229,334.8755166626983,388.45559932873005,402.881006200354,423.4887303026739,246.2623030227228,277.17388917620264,398.75946137989,349.30092353432224,308.0854753296825,337.9666752780463,248.32307543295477,393.60753035431003,363.7263304059462,325.6020408166544,272.02195815062265,349.30092353432224,357.5440131752502,351.36169594455424,381.2428958929181,369.9086476366422,291.59929604782656,324.5716546115384,264.80925471481066,319.4197235859584,241.1103719971428,284.38659261201457,355.48324076501825,398.75946137989,273.0523443557386,427.61027512313785,299.8423856887545,223.59380651017088,358.57439938036623,385.36444071338207,331.78435804735034,231.83689615109884,224.62419271528688,283.3562064068986,326.63242702177035,258.6269374841147,426.5798889180219,328.69319943200236,380.2125096878021,371.9694200468742,465.7345647124297,389.4859855338461,265.8396409199267,264.80925471481066,407.002551020818,260.6877098943467,293.66006845805856,185.46951692087907,496.64615086590953,437.9141371742978,322.5108822013064,337.9666752780463,335.90590286781435,270.9915719455067,368.87826143152614,383.3036683031501,369.9086476366422,209.16839963854696,298.8119994836385,245.2319168176068,414.21525445662996,428.6406613282539,220.5026478948229,215.35071686924292,413.18486825151393,398.75946137989,356.5136269701342
B25008,99000000002,Synthetic Census Tract 99000000002,1.0,Total:,4130.82079019659,732.1257221710172,+/-682,444.4282243090925,4145.849763965496,4321.903456686972,4057.822917604758,3617.688685801067,3969.79607124402,4258.567067232295,4230.656115947183,4053.528925099356,3668.143097739539,4257.4935691059445,3924.7091499373,3828.0943185657584,4465.752205617935,4218.847636557328,4326.197449192374,4207.039157167473,4230.656115947183,4472.193194376037,3820.579831681305,4283.257524138356,4092.1748576479727,4137.261778954692,3954.767097475113,4243.538093463389,4018.1034869297905,3818.432835428604,4054.6024232257064,4373.4313667517945,4423.885778690266,4268.228550369449,4153.364250849949,4390.607336773402,3875.3282361251786,4193.083681524917,3814.1388429232024,4178.0547077560095,4265.008055990397,3829.1678166921088,4477.560685007789,4295.066003528211,4081.439876384468,4074.998887626365,3864.5932548616743,3921.488655558249,4247.83208596879,4422.812280563916,4268.228550369449,3840.976296081964,3579.0427532524504,4111.497823922281,3951.546603096062,3901.09219115759,4267.155052243099,4259.640565358645,4613.894947054298,4376.651861130846,4185.569194640463,4266.0815541167485,3770.1254197428334,4044.9409400885525,3990.1925356446786,4467.899201870636,4239.244100957986,4186.6426927668135,4098.615846406075,3917.194663052847,4066.4109026155616,4147.996760218197,4356.255396730187,4364.8433817409905,4083.586872637169,4355.181898603837,3887.1367155150338,4268.228550369449,3851.7112773454687,3932.2236368217536,4020.2504831824917,3923.6356518109496,4550.558557599621,4015.9564906770897
B25008,99000000002,Synthetic Census Tract 99000000002,2.0,Owner occupied,3238.7438471993532,776.1391453513862,+/-723,471.2656774678542,3129.2470383116056,3326.7706935600913,3062.6901544778766,2756.743188467994,3214.0533902932925,3395.474573646521,3410.5035474154274,3281.6837722533714,2747.08170533084,3386.886588635717,2943.531862452975,3136.7615251960588,3702.495037782754,3321.403202928339,3451.2964762167453,3299.9332404013294,3392.2540792674695,3467.398948112002,2796.4626191429616,3324.62369730739,3244.111337831105,3278.4632778743203,3106.7035776582456,3363.2696298560068,3135.6880270697084,2806.1241022801155,3146.423008333213,3441.634993079591,3541.470318830184,3380.4455998776143,3385.8130905093667,3321.403202928339,3046.58768258262,3376.1516073722128,2820.079577922672,3090.601105762989,3379.372101751264,3022.9707238029096,3600.5127157794595,3316.0357122965866,3159.3049858494187,3158.2314877230683,2958.560836221882,3010.088746286704,3351.461150466152,3609.1007007902635,3589.777734515955,3071.2781394886806,2791.095128511209,3189.362933387232,3139.9820195751104,3120.659053300802,3322.4767010546893,3255.9198172209603,3670.29009399224,3383.666094256666,3211.9063940405913,3339.652671076297,2749.228701583541,3211.9063940405913,3082.013120752185,3580.116251378801,3436.2675024478385,3395.474573646521,3212.9798921669417,2737.4202221936857,2939.2378699475735,3218.347382798694,3532.8823338193806,3554.3522963463897,3088.4541095102877,3308.5212254121334,3005.794753781302,3466.3254499856516,2947.825854958377,3060.543158225176,3247.331832210157,3094.895098268391,3589.777734515955,2998.280266896849
B25008,99000000002,Synthetic Census Tract 99000000002,3.0,Renter occupied,892.0769429972364,314.53495102068626,+/-293,191.0826664903828,1016.6027256538904,995.1327631268811,995.1327631268811,860.9454973330729,755.7426809507274,863.0924935857739,820.1525685317553,771.8451528459843,921.061392408699,870.6069804702272,981.177287484325,691.3327933696995,763.2571678351807,897.4444336289888,874.900972975629,907.105916766143,838.4020366797132,1004.7942462640353,1024.1172125383437,958.6338268309653,848.0635198168674,858.798501080372,848.0635198168674,880.2684636073814,882.4154598600823,1012.3087331484885,908.1794148924935,931.7963736722037,882.4154598600823,887.7829504918346,767.5511603405826,1069.204133845063,828.740553542559,816.9320741527039,994.0592650005307,1087.453601993021,885.6359542391336,806.1970928891992,877.04796922833,979.0302912316241,922.1348905350495,916.7673999032971,906.0324186397925,911.3999092715449,896.3709355026383,813.7115797736525,678.4508158534939,769.6981565932834,787.9476247412414,922.1348905350495,811.5645835209516,780.4331378567881,944.6783511884092,1003.7207481376848,943.6048530620587,992.9857668741802,973.6628005998718,926.4288830404513,1020.8967181592923,833.0345460479609,908.1794148924935,887.7829504918346,802.9765985101478,791.1681191202928,885.6359542391336,1179.7744408591611,1127.1730326679883,929.6493774195027,823.3730629108067,810.4910853946011,995.1327631268811,1046.6606731917034,881.3419617337318,801.9031003837974,903.8854223870916,871.6804785965776,772.9186509723348,828.740553542559,960.7808230836662,1017.6762237802409
B25008,99000000003,Synthetic Census Tract 99000000003,1.0,Total:,4836.984915659299,550.8733332868845,+/-556,334.8834292283579,4889.4962226093085,4898.413236997046,4854.8189444347745,4951.915323323469,4797.353740602689,4932.099735795165,5002.445071520648,4978.666366486682,4784.473608709291,4616.041114718697,5079.725862881039,4590.2808509319,4915.256486396105,4741.870095523434,4802.307637484765,4814.196990001748,4755.741006793248,4776.547373697968,4527.8617502177385,4961.823117087622,4905.348692631953,4624.958129106434,4983.620263368758,5042.076246577259,4891.477781362139,4718.091390489469,4646.75527538757,4725.026846124375,4910.302589514029,4987.583380874419,4932.099735795165,4815.1877693781635,5019.288320919707,5014.334424037631,5072.7904072461315,4934.081294547995,4452.5625176101785,4533.80642647623,4963.804675840453,4679.450994809273,5008.38974777914,4937.053632677241,4886.523884480062,4807.261534366841,4767.630359310231,4862.745179446097,4860.763620693266,4712.146714230977,4998.4819540149865,4957.859999581961,4802.307637484765,5064.864172234809,4964.7954552168685,4913.274927643274,4899.404016373461,4760.694903675325,4873.643752586664,4653.690731022476,4823.114004389486,4791.409064344198,4942.007529559317,4562.5390283922725,5204.564064309361,4937.053632677241,4623.967349730018,4656.663069151722,4722.054507995129,4652.699951646061,4769.611918063062,4981.638704615927,4947.952205817809,4670.5339804215355,4878.59764946874,4713.137493607392,5216.453416826344,5169.886786134827,4393.115755025263,4605.142541578129,5061.891834105563,4901.385575126292
B25008,99000000003,Synthetic Census Tract 99000000003,2.0,Owner occupied,4452.5625176101785,576.6335970736814,+/-582,350.7358992510021,4531.8248677234,4382.2171818846955,4439.68238571678,4709.174376101731,4485.258237031882,4507.055383313018,4672.5155391743665,4662.607745410214,4270.2591123497705,4134.52233778088,4682.423332938519,4297.010155512983,4525.8801914649075,4314.844184288458,4455.5348557394245,4471.387325762069,4413.922121929983,4456.52563511584,4213.784687894101,4569.47448402718,4587.308512802654,4195.950659118626,4540.741882111137,4614.059555965866,4451.571738233763,4416.8944600592295,4341.595227451669,4306.917949277135,4502.101486430942,4563.5298077686875,4528.852529594154,4420.857577564891,4574.428380909256,4615.050335342281,4726.01762550079,4535.787985229061,4101.826618359177,4137.494675910126,4564.520587145103,4302.954831771474,4645.764496011155,4638.829040376248,4512.009280195094,4355.466138721483,4387.171078766772,4448.599400104517,4401.041990036585,4370.327829367712,4650.718392893231,4582.354615920578,4556.594352133781,4706.202037972485,4547.677337746043,4489.221354537543,4517.953956453586,4322.77041929978,4312.862625535627,4218.738584776177,4396.088093154509,4469.405767009238,4576.409939662086,4271.249891726186,4848.874268176282,4519.935515206416,4221.710922905423,4353.484579968653,4320.788860546949,4252.425083574296,4465.442649503577,4678.460215432858,4600.1886446960525,4342.5860068280845,4455.5348557394245,4317.816522417703,4890.4870019857235,4747.8147717819265,3938.348021250659,4187.033644730889,4630.902805364925,4463.461090750747
B25008,99000000003,Synthetic Census Tract 99000000003,3.0,Renter occupied,384.4223980491209,196.1743165302215,+/-198,118.89352516983121,357.6713548859089,516.1960551123505,415.136558717994,242.7409472217387,312.0955035708069,425.04435248214656,329.9295323462816,316.05862107646794,514.21449635952,481.51877693781637,397.3025299425193,293.27069541891694,389.3762949311972,427.02591123497706,346.77278174534104,342.80966423968,341.8188848632647,320.021738582129,314.07706232363745,392.348633060443,318.0401798292985,429.0074699878076,442.87838125762124,428.01669061139233,439.9060431283755,301.19693043023904,305.1600479359001,418.10889684723975,408.20110308308716,424.0535731057313,403.24720620101084,394.3301918132735,444.85994001045174,399.2840886953498,346.77278174534104,398.2933093189345,350.7358992510021,396.311750566104,399.2840886953498,376.4961630377988,362.62525176798516,298.22459230099327,374.5146042849683,451.79539564535855,380.45928054345984,414.1457793415787,459.72163065668065,341.8188848632647,347.76356112175625,375.5053836613836,245.71328535098448,358.6621342623241,417.1181174708245,424.0535731057313,381.4500599198751,437.9244843755449,560.7811270510372,434.95214624629915,427.02591123497706,322.0032973349595,365.59758989723093,291.28913666608645,355.68979613307835,417.1181174708245,402.25642682459556,303.1784891830696,401.2656474481803,400.27486807176507,304.1692685594848,303.1784891830696,347.76356112175625,327.9479735934511,423.062793729316,395.32097118968875,325.96641484062053,422.0720143529008,454.7677337746044,418.10889684723975,430.9890287406381,437.9244843755449
B25008,99000000004,Synthetic Census Tract 99000000004,1.0,Total:,3391.8565837724504,516.5649444491078,+/-544,314.3069790673799,3405.150534548714,3617.853746968935,3729.902760654587,3411.797509936846,3413.6966457620265,3483.015103381116,3232.329174457285,3463.0741772167207,3019.625962037064,3380.461768821367,3536.1909064861716,3430.7888681886516,3357.6721389192003,3924.5641827355926,3388.0583121220893,3522.8969557099076,3501.0568937203316,3433.637571926422,3434.5871398390123,3350.0755956184785,3431.738436101242,3478.267263818165,3413.6966457620265,3443.133251052325,3377.613065083596,3507.7038691084636,3420.3436211501585,3371.9156576080545,3381.4113367339573,3500.1073258077413,3577.9718946401435,3260.816211834993,3202.892569166986,3206.690840817347,3267.463187223125,3651.0886239095944,3482.065535468526,3331.084237366673,3193.3968900410837,3194.346457953674,3645.3912164340527,3242.7744214957775,3511.5021407588247,3562.778808038699,3376.663497171006,3527.644795272859,3327.2859657163117,3356.72257100661,3187.699482565542,3362.4199784821517,3194.346457953674,3163.960284750785,3352.9242993562493,3485.863807118887,3468.7715846922624,3139.271519023438,3509.603004933644,3359.571274744381,3216.18651994325,3440.284547314554,3684.323500850254,3549.4848572624355,3353.873867268839,3540.938746049123,3611.206771580803,3497.2586220699704,3309.244175377097,3715.6592419657327,3241.824853583187,3445.0323868775054,3574.1736229897824,3345.327756055527,3690.970476238386,3443.133251052325,3440.284547314554,3455.4776339159985,3343.4286202303465,3352.9242993562493,3470.670720517443,3139.271519023438
