TBLID,GEOID,NAME,ORDER,TITLE,ESTIMATE,MOE,CME,SE,Var_Rep1,Var_Rep2,Var_Rep3,Var_Rep4,Var_Rep5,Var_Rep6,Var_Rep7,Var_Rep8,Var_Rep9,Var_Rep10,Var_Rep11,Var_Rep12,Var_Rep13,Var_Rep14,Var_Rep15,Var_Rep16,Var_Rep17,Var_Rep18,Var_Rep19,Var_Rep20,Var_Rep21,Var_Rep22,Var_Rep23,Var_Rep24,Var_Rep25,Var_Rep26,Var_Rep27,Var_Rep28,Var_Rep29,Var_Rep30,Var_Rep31,Var_Rep32,Var_Rep33,Var_Rep34,Var_Rep35,Var_Rep36,Var_Rep37,Var_Rep38,Var_Rep39,Var_Rep40,Var_Rep41,Var_Rep42,Var_Rep43,Var_Rep44,Var_Rep45,Var_Rep46,Var_Rep47,Var_Rep48,Var_Rep49,Var_Rep50,Var_Rep51,Var_Rep52,Var_Rep53,Var_Rep54,Var_Rep55,Var_Rep56,Var_Rep57,Var_Rep58,Var_Rep59,Var_Rep60,Var_Rep61,Var_Rep62,Var_Rep63,Var_Rep64,Var_Rep65,Var_Rep66,Var_Rep67,Var_Rep68,Var_Rep69,Var_Rep70,Var_Rep71,Var_Rep72,Var_Rep73,Var_Rep74,Var_Rep75,Var_Rep76,Var_Rep77,Var_Rep78,Var_Rep79,Var_Rep80
C16001,99000000001,Synthetic Census Tract 99000000001,1.0,Total:,4962.339963838632,518.2842611733454,+/-503,315.2981787654944,5043.740474042795,5130.292915272538,4986.038846556299,4936.5803087107315,5005.616184453503,5010.7681154790835,5026.223908555823,4832.511301994016,5000.464253427923,5013.859274094431,5161.204501426018,4703.713026354517,4657.345647124297,4676.922985021501,4909.790267377715,5140.596777323698,4906.699108762367,4735.654998713112,5068.469742965579,5196.237632399962,4889.182543275396,4719.168819431256,4669.710281585689,4874.757136403772,4966.461508659096,5099.381329119059,4915.972584608411,5139.566391118582,5031.375839581403,4905.668722557251,4904.638336352135,4939.671467326079,5361.099425218521,5138.536004913466,5074.652060196275,4962.339963838632,4765.536198661476,4855.179798506568,5118.958667016263,4801.599715840536,5005.616184453503,4995.312322402343,5280.729301219474,5423.952983730597,5004.585798248387,4994.281936197227,4946.884170761891,4908.759881172599,5099.381329119059,5060.226653324651,4773.779288302404,4996.342708607459,4769.65774348194,5037.558156812099,5048.8924050683745,4910.820653582831,4883.0002260447,4805.721260661,4875.787522608888,5045.801246453027,4886.091384660048,4868.574819173075,5108.654804965103,5005.616184453503,4932.458763890268,4693.409164303357,4738.746157328461,4795.41739860984,4646.0113988680205,4848.997481275872,5090.107853273014,4936.5803087107315,5108.654804965103,5163.26527383625,5124.110598041842,4945.853784556775,5003.555412043271,5133.384073887886,5041.679701632563,5135.444846298118
C16001,99000000001,Synthetic Census Tract 99000000001,2.0,Speak only English,4699.591481534053,533.7400542500853,+/-518,324.5716546115384,4753.1715642000845,4893.30408809586,4711.956115995445,4654.254488508949,4769.65774348194,4649.102557483369,4770.688129687056,4599.644019637801,4796.447784814956,4717.1080470210245,4866.5140467628435,4425.508750973198,4372.959054512282,4365.74635107647,4638.798695432209,4835.602460609364,4650.132943688485,4432.72145440901,4779.9616055331,5009.7377292739675,4670.740667790805,4508.970033587593,4416.235275127154,4667.649509175457,4715.047274610793,4862.39250194238,4695.469936713589,4874.757136403772,4723.29036425172,4646.0113988680205,4569.7628196894375,4651.163329893601,5091.13823947813,4880.939453634468,4864.4532743526115,4707.834571174981,4468.78497158807,4585.218612766177,4885.060998454932,4582.127454150829,4773.779288302404,4752.1411779949685,4987.069232761415,5190.055315169267,4765.536198661476,4722.259978046604,4734.624612507996,4667.649509175457,4831.4809157889,4860.331729532148,4478.058447434114,4707.834571174981,4558.428571433162,4838.693619224712,4842.815164045176,4671.771053995921,4617.160585124773,4541.942392151305,4574.914750715017,4766.566584866592,4629.525219586165,4661.467191944761,4852.08863989122,4783.052764148449,4675.892598816385,4358.533647640658,4453.32917851133,4565.641274868974,4375.019826922514,4553.276640407581,4819.116281327508,4698.561095328937,4774.80967450752,4824.268212353088,4820.146667532624,4674.862212611269,4739.776543533577,4775.840060712636,4767.596971071708,4852.08863989122
C16001,99000000001,Synthetic Census Tract 99000000001,3.0,Spanish:,28.850813743247855,34.00274476882783,+/-33,20.6077241023199,37.09390338417582,13.395020666507934,34.00274476882783,28.850813743247855,21.63811030743589,52.54969646091574,34.00274476882783,37.09390338417582,12.364634461391939,46.36737923021977,12.364634461391939,11.334248256275943,23.698882717667882,28.850813743247855,47.397765435335764,40.1850619995238,19.577337897203904,28.850813743247855,29.88119994836385,12.364634461391939,36.06351717905982,30.911586153479846,15.455793076739923,16.486179281855918,19.577337897203904,17.516565486971913,39.15467579440781,16.486179281855918,35.03313097394383,27.820427538131863,47.397765435335764,28.850813743247855,37.09390338417582,42.24583440975579,29.88119994836385,32.972358563711836,30.911586153479846,43.27622061487178,13.395020666507934,32.972358563711836,19.577337897203904,14.425406871623927,22.668496512551886,27.820427538131863,26.790041333015868,34.00274476882783,25.759655127899872,27.820427538131863,31.94197235859584,32.972358563711836,16.486179281855918,19.577337897203904,25.759655127899872,26.790041333015868,31.94197235859584,37.09390338417582,15.455793076739923,28.850813743247855,30.911586153479846,47.397765435335764,36.06351717905982,28.850813743247855,13.395020666507934,13.395020666507934,17.516565486971913,34.00274476882783,38.12428958929181,13.395020666507934,32.972358563711836,36.06351717905982,21.63811030743589,22.668496512551886,43.27622061487178,51.519310255799745,38.12428958929181,34.00274476882783,26.790041333015868,39.15467579440781,13.395020666507934,35.03313097394383
C16001,99000000001,Synthetic Census Tract 99000000001,4.0,"Speak English ""very well""",28.850813743247855,34.00274476882783,+/-33,20.6077241023199,37.09390338417582,13.395020666507934,34.00274476882783,28.850813743247855,21.63811030743589,52.54969646091574,34.00274476882783,37.09390338417582,12.364634461391939,46.36737923021977,12.364634461391939,11.334248256275943,23.698882717667882,28.850813743247855,47.397765435335764,40.1850619995238,19.577337897203904,28.850813743247855,29.88119994836385,12.364634461391939,36.06351717905982,30.911586153479846,15.455793076739923,16.486179281855918,19.577337897203904,17.516565486971913,39.15467579440781,16.486179281855918,35.03313097394383,27.820427538131863,47.397765435335764,28.850813743247855,37.09390338417582,42.24583440975579,29.88119994836385,32.972358563711836,30.911586153479846,43.27622061487178,13.395020666507934,32.972358563711836,19.577337897203904,14.425406871623927,22.668496512551886,27.820427538131863,26.790041333015868,34.00274476882783,25.759655127899872,27.820427538131863,31.94197235859584,32.972358563711836,16.486179281855918,19.577337897203904,25.759655127899872,26.790041333015868,31.94197235859584,37.09390338417582,15.455793076739923,28.850813743247855,30.911586153479846,47.397765435335764,36.06351717905982,28.850813743247855,13.395020666507934,13.395020666507934,17.516565486971913,34.00274476882783,38.12428958929181,13.395020666507934,32.972358563711836,36.06351717905982,21.63811030743589,22.668496512551886,43.27622061487178,51.519310255799745,38.12428958929181,34.00274476882783,26.790041333015868,39.15467579440781,13.395020666507934,35.03313097394383
C16001,99000000001,Synthetic Census Tract 99000000001,5.0,"Speak English less than ""very well""",0.0,20.6077241023199,+/-20,12.364634461391939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16001,99000000001,Synthetic Census Tract 99000000001,6.0,"French, Haitian, or Cajun:",52.54969646091574,55.640855076263726,+/-54,34.00274476882783,22.668496512551886,30.911586153479846,61.82317230695969,75.21819297346762,39.15467579440781,71.09664815300364,65.94471712742367,42.24583440975579,52.54969646091574,39.15467579440781,58.732013691611705,61.82317230695969,43.27622061487178,59.7623998967277,31.94197235859584,48.42815164045176,51.519310255799745,68.00548953765566,78.30935158881562,51.519310255799745,30.911586153479846,23.698882717667882,65.94471712742367,56.67124128137972,36.06351717905982,78.30935158881562,69.03587574277165,60.792786101843696,71.09664815300364,46.36737923021977,53.580082666031736,58.732013691611705,46.36737923021977,55.640855076263726,50.48892405068375,62.853558512075686,58.732013691611705,76.24857917858363,59.7623998967277,60.792786101843696,28.850813743247855,21.63811030743589,78.30935158881562,50.48892405068375,27.820427538131863,85.52205502462758,80.3701239990476,57.70162748649571,61.82317230695969,30.911586153479846,53.580082666031736,59.7623998967277,46.36737923021977,46.36737923021977,45.33699302510377,58.732013691611705,48.42815164045176,89.64359984509156,74.18780676835163,47.397765435335764,17.516565486971913,23.698882717667882,59.7623998967277,54.61046887114773,34.00274476882783,79.3397377939316,79.3397377939316,49.458537845567754,57.70162748649571,39.15467579440781,62.853558512075686,43.27622061487178,52.54969646091574,53.580082666031736,31.94197235859584,40.1850619995238,42.24583440975579,83.46128261439559,75.21819297346762,36.06351717905982
C16001,99000000001,Synthetic Census Tract 99000000001,7.0,"Speak English ""very well""",37.09390338417582,35.03313097394383,+/-34,21.63811030743589,17.516565486971913,25.759655127899872,35.03313097394383,53.580082666031736,34.00274476882783,48.42815164045176,43.27622061487178,27.820427538131863,35.03313097394383,35.03313097394383,42.24583440975579,42.24583440975579,28.850813743247855,44.30660681998778,26.790041333015868,34.00274476882783,37.09390338417582,43.27622061487178,51.519310255799745,34.00274476882783,25.759655127899872,18.54695169208791,41.2154482046398,39.15467579440781,28.850813743247855,48.42815164045176,43.27622061487178,41.2154482046398,51.519310255799745,40.1850619995238,37.09390338417582,43.27622061487178,26.790041333015868,39.15467579440781,44.30660681998778,46.36737923021977,44.30660681998778,51.519310255799745,37.09390338417582,42.24583440975579,22.668496512551886,15.455793076739923,51.519310255799745,31.94197235859584,21.63811030743589,54.61046887114773,52.54969646091574,42.24583440975579,47.397765435335764,24.729268922783877,39.15467579440781,42.24583440975579,30.911586153479846,30.911586153479846,39.15467579440781,41.2154482046398,32.972358563711836,62.853558512075686,49.458537845567754,30.911586153479846,12.364634461391939,18.54695169208791,36.06351717905982,37.09390338417582,27.820427538131863,54.61046887114773,53.580082666031736,35.03313097394383,42.24583440975579,34.00274476882783,49.458537845567754,28.850813743247855,37.09390338417582,36.06351717905982,24.729268922783877,26.790041333015868,28.850813743247855,56.67124128137972,52.54969646091574,21.63811030743589
C16001,99000000001,Synthetic Census Tract 99000000001,8.0,"Speak English less than ""very well""",15.455793076739923,23.698882717667882,+/-23,14.425406871623927,5.151931025579975,5.151931025579975,26.790041333015868,21.63811030743589,5.151931025579975,22.668496512551886,22.668496512551886,14.425406871623927,17.516565486971913,4.1215448204639795,16.486179281855918,19.577337897203904,14.425406871623927,15.455793076739923,5.151931025579975,14.425406871623927,14.425406871623927,24.729268922783877,26.790041333015868,17.516565486971913,5.151931025579975,5.151931025579975,24.729268922783877,17.516565486971913,7.212703435811964,29.88119994836385,25.759655127899872,19.577337897203904,19.577337897203904,6.182317230695969,16.486179281855918,15.455793076739923,19.577337897203904,16.486179281855918,6.182317230695969,16.486179281855918,14.425406871623927,24.729268922783877,22.668496512551886,18.54695169208791,6.182317230695969,6.182317230695969,26.790041333015868,18.54695169208791,6.182317230695969,30.911586153479846,27.820427538131863,15.455793076739923,14.425406871623927,6.182317230695969,14.425406871623927,17.516565486971913,15.455793076739923,15.455793076739923,6.182317230695969,17.516565486971913,15.455793076739923,26.790041333015868,24.729268922783877,16.486179281855918,5.151931025579975,5.151931025579975,23.698882717667882,17.516565486971913,6.182317230695969,24.729268922783877,25.759655127899872,14.425406871623927,15.455793076739923,5.151931025579975,13.395020666507934,14.425406871623927,15.455793076739923,17.516565486971913,7.212703435811964,13.395020666507934,13.395020666507934,26.790041333015868,22.668496512551886,14.425406871623927
C16001,99000000001,Synthetic Census Tract 99000000001,9.0,German or other West Germanic languages:,0.0,20.6077241023199,+/-20,12.364634461391939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16001,99000000001,Synthetic Census Tract 99000000001,10.0,"Speak English ""very well""",0.0,20.6077241023199,+/-20,12.364634461391939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
