TBLID,GEOID,NAME,ORDER,TITLE,ESTIMATE,MOE,CME,SE,Var_Rep1,Var_Rep2,Var_Rep3,Var_Rep4,Var_Rep5,Var_Rep6,Var_Rep7,Var_Rep8,Var_Rep9,Var_Rep10,Var_Rep11,Var_Rep12,Var_Rep13,Var_Rep14,Var_Rep15,Var_Rep16,Var_Rep17,Var_Rep18,Var_Rep19,Var_Rep20,Var_Rep21,Var_Rep22,Var_Rep23,Var_Rep24,Var_Rep25,Var_Rep26,Var_Rep27,Var_Rep28,Var_Rep29,Var_Rep30,Var_Rep31,Var_Rep32,Var_Rep33,Var_Rep34,Var_Rep35,Var_Rep36,Var_Rep37,Var_Rep38,Var_Rep39,Var_Rep40,Var_Rep41,Var_Rep42,Var_Rep43,Var_Rep44,Var_Rep45,Var_Rep46,Var_Rep47,Var_Rep48,Var_Rep49,Var_Rep50,Var_Rep51,Var_Rep52,Var_Rep53,Var_Rep54,Var_Rep55,Var_Rep56,Var_Rep57,Var_Rep58,Var_Rep59,Var_Rep60,Var_Rep61,Var_Rep62,Var_Rep63,Var_Rep64,Var_Rep65,Var_Rep66,Var_Rep67,Var_Rep68,Var_Rep69,Var_Rep70,Var_Rep71,Var_Rep72,Var_Rep73,Var_Rep74,Var_Rep75,Var_Rep76,Var_Rep77,Var_Rep78,Var_Rep79,Var_Rep80
B25014,99000000001,Synthetic Census Tract 99000000001,1.0,Total:,1845.4216933627467,176.19604107483514,+/-171,107.16016533206347,1862.9382588497187,1857.7863278241389,1834.0874451064708,1821.7228106450789,1906.2144794645906,1857.7863278241389,1812.449334799035,1809.358176183687,1903.1233208492426,1798.023927927411,1931.9741345924904,1789.780838286483,1803.1758589529911,1802.1454727478751,1838.208989926935,1895.9106174134306,1835.1178313115868,1735.1703694153355,1828.935514080891,1871.1813484906468,1846.4520795678627,1842.3305347473988,1791.8416106967152,1844.3913071576308,1788.750452081367,1848.512851978095,1846.4520795678627,1840.2697623371669,1881.4852105418067,1826.874741670659,1868.0901898752986,1842.3305347473988,2011.313872386422,1919.6095001310985,1800.084700337643,1813.479721004151,1766.0819555688151,1870.1509622855308,1930.9437483873744,1745.4742314664954,1881.4852105418067,1802.1454727478751,1976.2807414124782,1996.888465514798,1905.1840932594746,1896.9410036185466,1860.8774864394868,1815.540493414383,1835.1178313115868,1893.8498450031987,1818.631652029731,1848.512851978095,1819.662038234847,1860.8774864394868,1861.9078726446028,1877.3636657213426,1844.3913071576308,1792.8719969018312,1796.993541722295,1856.7559416190227,1866.0294174650667,1828.935514080891,1854.6951692087907,1854.6951692087907,1774.3250452097432,1749.5957762869593,1759.8996383381193,1758.8692521330033,1754.7477073125392,1818.631652029731,1830.9962864911229,1859.8471002343708,1837.178603721819,1931.9741345924904,1918.5791139259825,1862.9382588497187,1833.0570589013548,1885.6067553622706,1878.3940519264586,1834.0874451064708
B25014,99000000001,Synthetic Census Tract 99000000001,2.0,Owner occupied:,1730.0184383897554,194.74299276692304,+/-189,118.49441358833941,1716.6234177232475,1767.1123417739311,1737.2311418255674,1714.5626453130155,1812.449334799035,1734.1399832102193,1681.5902867493037,1698.0764660311595,1821.7228106450789,1683.6510591595356,1818.631652029731,1648.6179281855918,1653.7698592111717,1699.1068522362755,1724.8665073641755,1762.9907969534672,1722.8057349539433,1608.432866186068,1702.1980108516236,1785.659293466019,1722.8057349539433,1701.1676246465076,1656.8610178265199,1743.4134590562633,1677.4687419288396,1747.5350038767274,1721.7753487488274,1694.9853074158116,1752.6869349023073,1716.6234177232475,1759.8996383381193,1741.3526866460313,1909.3056380799385,1834.0874451064708,1700.1372384413914,1697.0460798260435,1640.3748385446638,1761.9604107483513,1785.659293466019,1655.8306316214039,1775.3554314148591,1681.5902867493037,1853.6647830036748,1890.7586863878505,1840.2697623371669,1807.297403773455,1753.7173211074232,1694.9853074158116,1753.7173211074232,1738.2615280306834,1700.1372384413914,1720.7449625437114,1685.7118315697676,1720.7449625437114,1735.1703694153355,1769.1731141841633,1749.5957762869593,1655.8306316214039,1693.9549212106956,1752.6869349023073,1798.023927927411,1653.7698592111717,1702.1980108516236,1727.9576659795234,1652.7394730060557,1643.4659971600117,1663.0433350572157,1633.1621351088518,1617.706342032112,1694.9853074158116,1748.5653900818434,1745.4742314664954,1740.3223004409153,1782.5681348506712,1780.5073624404392,1787.720065876251,1749.5957762869593,1737.2311418255674,1745.4742314664954,1717.6538039283635
B25014,99000000001,Synthetic Census Tract 99000000001,3.0,0.50 or less occupants per room,1317.8639563433574,187.53028933111108,+/-182,114.37286876787543,1279.7396667540656,1303.4385494717335,1265.3142598824418,1230.281128908498,1420.902576854957,1310.6512529075455,1219.977266857338,1279.7396667540656,1383.808673470781,1287.9827563949937,1453.8749354186689,1269.4358047029057,1293.1346874205735,1320.9551149587055,1313.7424115228935,1333.3197494200974,1319.9247287535895,1199.369542755018,1292.1043012154576,1375.5655838298533,1342.5932252661414,1325.0766597791694,1246.7673081903538,1333.3197494200974,1256.0407840363978,1312.7120253177775,1345.6843838814893,1264.2838736773258,1354.9578597275333,1308.5904804973136,1348.7755424968373,1318.8943425484736,1497.1511560335405,1418.8418044447249,1311.6816391126615,1308.5904804973136,1228.2203564982658,1394.112535521941,1363.2009493684611,1293.1346874205735,1368.3528803940412,1247.7976943954698,1439.4495285470448,1423.993735470305,1423.993735470305,1415.750645829377,1336.4109080354453,1284.8915977796455,1339.5020666507933,1347.7451562917213,1336.4109080354453,1335.3805218303294,1325.0766597791694,1320.9551149587055,1326.1070459842854,1355.9882459326493,1343.6236114712574,1285.9219839847617,1283.8612115745295,1265.3142598824418,1365.2617217786933,1275.6181219336017,1305.4993218819654,1330.2285908047495,1223.068425472686,1223.068425472686,1269.4358047029057,1230.281128908498,1280.7700529591816,1312.7120253177775,1352.8970873173014,1301.3777770615015,1270.4661909080216,1353.9274735224174,1350.8363149070692,1330.2285908047495,1336.4109080354453,1302.4081632666175,1287.9827563949937,1302.4081632666175
B25014,99000000001,Synthetic Census Tract 99000000001,4.0,0.51 to 1.00 occupants per room,405.972164815702,99.9474618962515,+/-97,60.792786101843696,434.82297855894984,460.5826336868497,468.82572332777767,479.12958537893763,385.36444071338207,417.30641307197794,453.3699302510378,410.09370963616595,434.82297855894984,381.2428958929181,356.5136269701342,375.06057866222216,359.6047855854822,376.09096486733813,404.94177861058597,424.5191165077899,399.789847585006,404.94177861058597,402.881006200354,396.698688969658,366.8174890212942,367.84787522641017,398.75946137989,404.94177861058597,417.30641307197794,427.61027512313785,367.84787522641017,425.5495027129059,394.63791655942606,404.94177861058597,409.06332343105,416.2760268668619,400.820233790122,405.972164815702,383.3036683031501,374.0301924571061,404.94177861058597,364.7567166110622,414.21525445662996,355.48324076501825,385.36444071338207,425.5495027129059,399.789847585006,460.5826336868497,412.15448204639796,383.3036683031501,409.06332343105,402.881006200354,412.15448204639796,387.42521312361407,362.6959442008302,383.3036683031501,352.3920821496703,392.57714414919405,404.94177861058597,399.789847585006,399.789847585006,365.78710281617816,399.789847585006,485.3119026096336,430.70143373848583,376.09096486733813,394.63791655942606,390.51637173896205,423.4887303026739,411.124095841282,389.4859855338461,397.72907517477404,329.7235856371184,371.9694200468742,389.4859855338461,438.9445233794138,467.7953371226617,425.5495027129059,426.5798889180219,454.40031645615375,407.002551020818,427.61027512313785,448.2179992254578,414.21525445662996
B25014,99000000001,Synthetic Census Tract 99000000001,5.0,1.01 to 1.50 occupants per room,6.182317230695969,12.364634461391939,+/-12,7.212703435811964,2.0607724102319898,3.0911586153479846,3.0911586153479846,5.151931025579975,6.182317230695969,6.182317230695969,8.243089640927959,8.243089640927959,3.0911586153479846,14.425406871623927,8.243089640927959,4.1215448204639795,1.0303862051159949,2.0607724102319898,6.182317230695969,5.151931025579975,3.0911586153479846,4.1215448204639795,7.212703435811964,13.395020666507934,13.395020666507934,8.243089640927959,11.334248256275943,5.151931025579975,4.1215448204639795,7.212703435811964,8.243089640927959,5.151931025579975,3.0911586153479846,3.0911586153479846,2.0607724102319898,6.182317230695969,11.334248256275943,9.273475846043954,5.151931025579975,14.425406871623927,7.212703435811964,3.0911586153479846,8.243089640927959,7.212703435811964,21.63811030743589,8.243089640927959,14.425406871623927,6.182317230695969,4.1215448204639795,8.243089640927959,8.243089640927959,7.212703435811964,2.0607724102319898,3.0911586153479846,1.0303862051159949,2.0607724102319898,8.243089640927959,7.212703435811964,4.1215448204639795,13.395020666507934,6.182317230695969,4.1215448204639795,10.30386205115995,2.0607724102319898,2.0607724102319898,2.0607724102319898,2.0607724102319898,7.212703435811964,6.182317230695969,9.273475846043954,4.1215448204639795,5.151931025579975,7.212703435811964,10.30386205115995,6.182317230695969,5.151931025579975,2.0607724102319898,3.0911586153479846,3.0911586153479846,3.0911586153479846,6.182317230695969,7.212703435811964,9.273475846043954,1.0303862051159949
B25014,99000000001,Synthetic Census Tract 99000000001,6.0,1.51 to 2.00 occupants per room,0.0,20.6077241023199,+/-20,12.364634461391939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B25014,99000000001,Synthetic Census Tract 99000000001,7.0,2.01 or more occupants per room,0.0,20.6077241023199,+/-20,12.364634461391939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B25014,99000000001,Synthetic Census Tract 99000000001,8.0,Renter occupied:,115.40325497299142,71.09664815300364,+/-69,43.27622061487178,146.31484112647126,90.67398605020755,96.85630328090352,107.16016533206347,93.76514466555554,123.64634461391938,130.85904804973134,111.28171015252745,81.4005102041636,114.37286876787543,113.34248256275944,141.1629101008913,149.40599974181924,103.03862051159949,113.34248256275944,132.91982045996335,112.31209635764344,126.73750322926738,126.73750322926738,85.52205502462758,123.64634461391938,141.1629101008913,134.98059287019532,100.9778481013675,111.28171015252745,100.9778481013675,124.67673081903538,145.2844549213553,128.79827563949937,110.25132394741145,108.19055153717946,100.9778481013675,102.00823430648349,85.52205502462758,99.9474618962515,116.43364117810742,125.70711702415137,108.19055153717946,145.2844549213553,89.64359984509156,106.12977912694747,120.5551859985714,122.6159584088034,106.12977912694747,64.91433092230768,89.64359984509156,107.16016533206347,120.5551859985714,81.4005102041636,155.58831697251523,118.49441358833941,127.76788943438336,133.95020666507932,140.1325238957753,126.73750322926738,108.19055153717946,94.79553087067153,137.04136528042733,103.03862051159949,104.06900671671548,68.00548953765566,175.16565486971913,152.49715835716725,126.73750322926738,121.58557220368739,106.12977912694747,96.85630328090352,125.70711702415137,137.04136528042733,123.64634461391938,82.4308964092796,114.37286876787543,96.85630328090352,149.40599974181924,138.0717514855433,75.21819297346762,83.46128261439559,148.37561353670327,132.91982045996335,116.43364117810742
B25014,99000000001,Synthetic Census Tract 99000000001,9.0,0.50 or less occupants per room,98.91707569113551,69.03587574277165,+/-67,41.2154482046398,141.1629101008913,85.52205502462758,77.27896538369961,84.49166881951157,78.30935158881562,118.49441358833941,111.28171015252745,94.79553087067153,77.27896538369961,93.76514466555554,91.70437225532355,120.5551859985714,126.73750322926738,90.67398605020755,95.82591707578753,116.43364117810742,99.9474618962515,113.34248256275944,121.58557220368739,80.3701239990476,99.9474618962515,112.31209635764344,117.46402738322341,95.82591707578753,92.73475846043954,74.18780676835163,108.19055153717946,128.79827563949937,97.88668948601952,92.73475846043954,100.9778481013675,94.79553087067153,95.82591707578753,63.88394471719168,80.3701239990476,99.9474618962515,103.03862051159949,91.70437225532355,120.5551859985714,71.09664815300364,99.9474618962515,113.34248256275944,105.09939292183148,76.24857917858363,49.458537845567754,85.52205502462758,89.64359984509156,102.00823430648349,74.18780676835163,138.0717514855433,88.61321363997556,104.06900671671548,110.25132394741145,122.6159584088034,111.28171015252745,90.67398605020755,71.09664815300364,118.49441358833941,96.85630328090352,97.88668948601952,47.397765435335764,151.46677215205125,134.98059287019532,121.58557220368739,104.06900671671548,70.06626194788765,82.4308964092796,107.16016533206347,116.43364117810742,104.06900671671548,78.30935158881562,110.25132394741145,91.70437225532355,134.98059287019532,121.58557220368739,55.640855076263726,70.06626194788765,131.88943425484734,103.03862051159949,93.76514466555554
B25014,99000000001,Synthetic Census Tract 99000000001,10.0,0.51 to 1.00 occupants per room,16.486179281855918,24.729268922783877,+/-24,15.455793076739923,5.151931025579975,5.151931025579975,19.577337897203904,22.668496512551886,15.455793076739923,5.151931025579975,19.577337897203904,16.486179281855918,4.1215448204639795,20.6077241023199,21.63811030743589,20.6077241023199,22.668496512551886,12.364634461391939,17.516565486971913,16.486179281855918,12.364634461391939,13.395020666507934,5.151931025579975,5.151931025579975,23.698882717667882,28.850813743247855,17.516565486971913,5.151931025579975,18.54695169208791,26.790041333015868,16.486179281855918,16.486179281855918,30.911586153479846,17.516565486971913,7.212703435811964,6.182317230695969,6.182317230695969,21.63811030743589,19.577337897203904,16.486179281855918,22.668496512551886,16.486179281855918,24.729268922783877,18.54695169208791,6.182317230695969,7.212703435811964,17.516565486971913,29.88119994836385,15.455793076739923,4.1215448204639795,17.516565486971913,18.54695169208791,7.212703435811964,17.516565486971913,29.88119994836385,23.698882717667882,23.698882717667882,17.516565486971913,15.455793076739923,17.516565486971913,23.698882717667882,18.54695169208791,6.182317230695969,6.182317230695969,20.6077241023199,23.698882717667882,17.516565486971913,5.151931025579975,17.516565486971913,36.06351717905982,14.425406871623927,18.54695169208791,20.6077241023199,19.577337897203904,4.1215448204639795,4.1215448204639795,5.151931025579975,14.425406871623927,16.486179281855918,19.577337897203904,13.395020666507934,16.486179281855918,29.88119994836385,22.668496512551886
